CsiNumber,Symbol,Name,Exchange,IsActive,StartDate,EndDate,ConversionFactor,SwitchCfDate,PreSwitchCf,SubExchange,ExchangeSymbol
55346,PED,"Pedevco Corp",AMEX,1,2003-05-02,2021-08-03,3,,,NYSE Mkt,PED
55366,NTS,"Nts Inc",AMEX,0,2003-10-07,2014-06-06,2,,,,NTS
55393,MIX,"Intermix Media",AMEX,0,2003-10-09,2005-10-21,2,,,,MIX
55397,NAK,"NORTHERN DYNASTY MINERALS Ltd",AMEX,1,2001-06-29,2021-08-03,2,,,NYSE Mkt,NAK
55549,RVT+B,"ROYCE VALUE TR INC PR",AMEX,0,2003-10-15,2012-11-14,2,,,,RVT+B
55717,GRF,"Eagle Capital Growth Fund Inc",AMEX,1,2004-01-23,2021-08-03,2,,,NYSE Mkt,GRF
55822,SSE,"SOUTHERN CONNETICUT BANCORP",AMEX,0,2004-02-25,2013-06-21,2,,,,SSE
55827,OGEN,"Oragenics Inc",AMEX,1,2004-02-25,2021-08-03,2,,,NYSE Mkt,OGEN
56010,SPK,"MSDW 8 PC SPARQS NOKIA 03",AMEX,0,2002-10-03,2003-04-15,2,,,,SPK
56015,SOQ,"Sonde Resources",AMEX,0,2002-10-22,2014-11-18,2,,,,SOQ
56016,MMX,"MONTANA MILLS BREAD CO",AMEX,0,2002-10-22,2003-04-08,2,,,,MMX
56018,RKE,"CAP ROCK ENERGY CP",AMEX,0,2002-10-22,2006-05-19,2,,,,RKE
56020,DMD,"MERRILL LYNCH ST RET SEL 10 07",AMEX,0,2002-10-23,2007-10-25,2,,,,DMD
56021,BYB,"MERRILL LYNCH 6 STRIDES BA 04",AMEX,0,2002-10-28,2004-05-07,2,,,,BYB
56023,DMP,"MERRILL LYNCH ST RET BIO/PHM07",AMEX,0,2002-10-31,2007-11-01,2,,,,DMP
56024,OFI,"OVERHILL FARMS INC",AMEX,0,2002-11-01,2013-08-09,2,,,,OFI
56025,ASZ,"MERRILL LYNCH 7 STRIDES AMGN04",AMEX,0,2002-11-14,2003-11-21,2,,,,ASZ
56026,TJA,"TARGETS TR XVII COM STK AMGN05",AMEX,0,2002-11-22,2005-11-15,2,,,,TJA
56027,EIA,"Eaton Vance CA Municipal Bond Fund II",AMEX,0,2002-11-26,2018-12-14,2,,,NYSE Mkt,EIA
56028,EIF,"IS Etvc Fl Pl Muni",AMEX,0,2002-11-26,2009-01-28,2,,,,EIF
56029,EIO,"Eaton Vance Ohio Municipal Bond Fund",AMEX,0,2002-11-26,2019-01-18,2,,,NYSE Mkt,EIO
56030,WHT,"WHEATON RIVER MINERALS LTD",AMEX,0,2002-12-11,2005-05-04,2,,,,WHT
56031,EIV,"Eaton Vance Municipal Bond Fund II",AMEX,0,2002-11-26,2019-03-22,2,,,NYSE Mkt,EIV
56035,NYH,"Eaton Vance New York Muni Bond Fund II",AMEX,0,2002-11-26,2018-12-14,2,,,NYSE Mkt,NYH
56036,MRZ,"MERRILL LYNCH MKT REC DJIA 05",AMEX,0,2002-11-26,2005-01-31,2,,,,MRZ
56037,NWF,"NUVEEN INSRD FL TX FR ADV MUNI",AMEX,0,2003-01-16,2011-04-21,2,,,,NWF
56038,NGX,"NUVEEN INSRD MA TX FR ADV MUNI",AMEX,0,2003-01-16,2014-06-06,2,,,,NGX
56039,RIF,"AEW REAL ESTATE INCM FD SBI",AMEX,0,2003-01-16,2007-04-25,2,,,,RIF
56040,SRQ,"DWS RREEF REAL EST FD",AMEX,0,2003-01-16,2010-06-25,2,,,,SRQ
56041,SNQ,"MERRILL LYNCH & CO 9 PC SUNW",AMEX,0,2003-01-16,2003-11-03,2,,,,SNQ
56043,MAB,"Eaton Vance Massachusetts Muni Bond Fund",AMEX,0,2003-01-24,2018-12-14,2,,,NYSE Mkt,MAB
56044,MIW,"Eaton Vance Ins MI Muni Bond Sbi",AMEX,0,2003-01-24,2018-12-14,2,,,NYSE Mkt,MIW
56045,EMJ,"Eaton Vance New Jersey Municipal Bond Fd",AMEX,0,2003-01-24,2019-01-18,2,,,NYSE Mkt,EMJ
56046,EIP,"Eaton Vance Ins PA Muni Bond Sbi",AMEX,0,2003-01-24,2019-01-18,2,,,NYSE Mkt,EIP
56047,DJE,"STRUCT PROD TIERS DJIA 03-1",AMEX,0,2003-01-27,2008-01-30,2,,,,DJE
56048,LGN,"LODGIAN INC",AMEX,0,2003-01-28,2010-04-29,2,,,,LGN
56049,ADY,"MERRILL LYNCH 8 STRIDES ADBE04",AMEX,0,2003-01-29,2004-05-19,2,,,,ADY
56050,SQK,"MSDW 7 PC SPARQS INTC 04",AMEX,0,2003-02-11,2003-08-29,2,,,,SQK
56052,NMQ,"MSDW 7 PC SPARQS NEM 04",AMEX,0,2003-02-24,2003-08-29,2,,,,NMQ
56054,TGD,"TARGETS TR XVIII 11 PC DELL 06",AMEX,0,2003-02-25,2006-02-15,2,,,,TGD
56055,EAD,"Wells Fargo Income Opportunities Fund",AMEX,1,2003-02-26,2021-08-03,2,,,NYSE Mkt,EAD
56056,TIS,"MSDW 8 PC SPARQS TXN 03",AMEX,0,2003-03-10,2003-09-15,2,,,,TIS
56057,NXM,"NUVEEN PA DIV ADV MUNI FD",AMEX,0,2003-03-13,2014-02-07,2,,,,NXM
56059,WTZ,"WESTERN SILVER CP",AMEX,0,2003-03-25,2006-05-08,2,,,,WTZ
56060,EAP,"Citigroup  8 PC ELKS AXP 03",AMEX,0,2003-04-07,2003-12-22,2,,,,EAP
56061,EIT,"Citigroup SB 10 PC ELKS 03 INTC",AMEX,0,2003-04-07,2003-04-17,2,,,,EIT
56062,ESK,"Citigroup SB ELKS BASKET OF 5 03",AMEX,0,2003-04-07,2003-08-20,2,,,,ESK
56063,ETJ,"Citigroup SB 10 PC ELKS TXN 03",AMEX,0,2003-04-07,2003-06-26,2,,,,ETJ
56066,KOY,"MSDW 6 SPARQS KOHLS 04",AMEX,0,2003-04-23,2004-04-30,2,,,,KOY
56070,CGS,"CITIGROUP GLB MK INTC SEQUIN05",AMEX,0,2003-05-29,2005-05-27,2,,,,CGS
56071,EVV,"Eaton Vance Ltd Dur Income Fund",AMEX,1,2003-06-11,2021-08-03,2,,,NYSE Mkt,EVV
56072,MXN,"FIRST AMER MN MUNI INCM FD II",AMEX,0,2003-06-11,2014-10-03,2,,,,MXN
56073,PMK,"PMA Cap Corp",AMEX,0,2003-06-11,2010-10-27,2,,,,PMK
56075,ERC,"Wells Fargo Multi-Sector Income Fund",AMEX,1,2003-06-25,2021-08-03,2,,,NYSE Mkt,ERC
56076,NOX,"NEUBERGER BERMAN INCM OPP FD",AMEX,0,2003-06-25,2011-04-21,2,,,,NOX
56077,NXG,"NORTHGATE MINERALS",AMEX,0,2003-07-11,2011-10-26,2,,,,NXG
56080,GBH,"GB HOLDINGS INC",AMEX,0,2003-07-15,2004-09-02,2,,,,GBH
56082,BYS,"BestBuy SPARQS 7%",AMEX,0,2003-07-24,2004-07-30,2,,,,BYS
56084,SDP,"Morgan Stanley Plus Notes",AMEX,0,2003-07-25,2004-09-30,2,,,,SDP
56086,FTF,"Franklin Ltd Duration Income Trust",AMEX,1,2003-09-04,2021-08-03,2,,,NYSE Mkt,FTF
56087,BRD,"Brigus Gold Corp",AMEX,0,2003-09-04,2014-03-04,2,,,,BRD
56088,TSX,"WACHOVIA CP TEES S&P 500 05",AMEX,0,2003-09-04,2005-02-25,2,,,,TSX
56089,EBY,"CITIGROUP GLB MKT 12 ELKS 04",AMEX,0,2003-09-04,2004-08-30,2,,,,EBY
56090,PME,"PreMD",AMEX,0,2003-09-17,2008-08-27,2,,,,PME
56091,APP,"MERRILL LYNCH ACC/RET PFE",AMEX,0,2003-09-18,2004-11-23,2,,,,APP
56093,NVM,"MSDW 8 PC SPARQS NVDA 04",AMEX,0,2003-09-19,2004-10-29,2,,,,NVM
56094,WHTW,"WHEATON RIVER MINERALS INC WS",AMEX,0,2003-09-25,2005-05-05,2,,,,WHTW
56095,CLQ,"CITIGROUP GLB MK CMCSK SEQUINS",AMEX,0,2003-09-26,2005-09-29,2,,,,CLQ
56097,FCM,"FIRST TR/FOUR CORNERS FLT INCM",AMEX,0,2003-09-29,2010-10-14,2,,,,FCM
56098,AGG,"iShares Core U.S. Aggregate Bond ETF",AMEX,1,2003-09-29,2021-08-03,2,,,NYSE ARCA,AGG
56100,NQL,"STRUCT PROD TIERS NQ 02-06 07",AMEX,0,2003-10-02,2007-07-30,2,,,,NQL
56101,SMC,"TIERS S&P MIDCAP",AMEX,0,2003-10-09,2007-09-26,2,,,,SMC
56102,SMX,"TIERS S&P 2003-7",AMEX,0,2003-10-09,2008-04-28,2,,,,SMX
56103,SNB,"STRCTRD PRDCTS",AMEX,0,2003-10-09,2007-08-29,2,,,,SNB
56104,SNJ,"STRCTD PRD S&P",AMEX,0,2003-10-09,2007-11-26,2,,,,SNJ
56105,SRO,"DWS RREEF II",AMEX,0,2003-10-09,2010-06-25,2,,,,SRO
56106,SYI+,"SY BNCP CAP I",AMEX,0,2003-10-09,2006-07-12,2,,,,SYI+
56108,TPI,"TARGETS TR XII",AMEX,0,2003-10-09,2004-11-15,2,,,,TPI
56109,TSK,"WACHOVIA CP TEES",AMEX,0,2003-10-09,2005-05-23,2,,,,TSK
56110,TWV,"TARGETS TR XIII",AMEX,0,2003-10-09,2005-02-15,2,,,,TWV
56112,VLP+B,"VINEYARD NATL",AMEX,0,2003-10-09,2004-06-01,2,,,,VLP+B
56113,ACM+A,"AMER COIN I PR A",AMEX,0,2003-10-09,2004-08-04,2,,,,ACM+A
56114,ACT+,"ALLEGIANT CAP",AMEX,0,2003-10-09,2004-09-20,2,,,,ACT+
56116,ATP+,"ARGO CAP PR",AMEX,0,2003-10-09,2003-11-17,2,,,,ATP+
56117,BFI+,"BREMER CAP I PR",AMEX,0,2003-10-09,2006-07-26,2,,,,BFI+
56118,BHC+,"ABC BNCP TR I PR",AMEX,0,2003-10-09,2006-10-12,2,,,,BHC+
56119,BIR+A,"BRKSHRE INC PR A",AMEX,0,2003-10-09,2015-10-27,2,,,NYSE Mkt,BIR+A
56120,BKC,"ML BK AMERICA",AMEX,0,2003-10-09,2004-02-09,2,,,,BKC
56121,BPF+,"CTBI PFD CAP II",AMEX,0,2003-10-09,2007-04-11,2,,,,BPF+
56122,BRD,"MSDW BRIDGES S&P",AMEX,0,2003-10-09,2008-08-29,2,,,,BRD
56125,CQP+A,"QCR HLDGS PR A",AMEX,0,2003-10-09,2004-06-29,2,,,,CQP+A
56126,CXI,"CITGP TI SEQUINS",AMEX,0,2003-10-09,2005-06-27,2,,,,CXI
56127,DCV,"ML STRAT RTN NT",AMEX,0,2003-10-09,2007-08-30,2,,,,DCV
56128,DJP,"MOR STNLY PLUS",AMEX,0,2003-10-09,2005-05-17,2,,,,DJP
56129,DJQ,"TIERS DJI AVERAG",AMEX,0,2003-10-09,2008-09-26,2,,,,DJQ
56131,DSA,"ML RET NOTES",AMEX,0,2003-10-09,2006-06-30,2,,,,DSA
56132,DSK,"ML STRA SEL TEN",AMEX,0,2003-10-09,2006-11-02,2,,,,DSK
56133,DSN,"ML RET NOTES",AMEX,0,2003-10-09,2006-06-28,2,,,,DSN
56134,DSO,"ML RETURN NTS SL",AMEX,0,2003-10-09,2007-05-03,2,,,,DSO
56135,EBC,"CITIGRP ELKS 12%",AMEX,0,2003-10-09,2004-06-28,2,,,,EBC
56136,EUF,"ML MKT IDX TRGT",AMEX,0,2003-10-09,2005-09-13,2,,,,EUF
56138,GWB+A,"GWB CAPTL TST I",AMEX,0,2003-10-09,2004-08-17,2,,,,GWB+A
56139,GWB+B,"GWB CAPTL TST II",AMEX,0,2003-10-09,2006-04-11,2,,,,GWB+B
56140,HFT+,"HEARTLAND FIN PR",AMEX,0,2003-10-09,2004-10-01,2,,,,HFT+
56141,HLM+,"Hillman Group Capital Trust",AMEX,1,1997-10-01,2021-08-03,2,2001-01-29,-4,NYSE Mkt,HLM+
56144,LGN+,"LODGIAN INC PR",AMEX,0,2003-10-09,2004-07-26,2,,,,LGN+
56145,LSB,"TIER PWR 2001-13",AMEX,0,2003-10-09,2006-07-26,2,,,,LSB
56151,MPD+,"METRO MTG &amp; SECS",AMEX,0,2003-10-09,2004-01-30,2,,,,MPD+
56152,MPL,"MS PLUS S&P 500",AMEX,0,2003-10-09,2004-06-30,2,,,,MPL
56156,NBS+A,"NEW SOUTH PR A",AMEX,0,2003-10-09,2004-03-04,2,,,,NBS+A
56157,NES,"NXTL COM SPARQS",AMEX,0,2003-10-09,2004-03-01,2,,,,NES
56158,NML,"M LYNCH 225MITT",AMEX,0,2003-10-09,2007-06-27,2,,,,NML
56159,NQH,"TIERS NASDAQ 1-8",AMEX,0,2003-10-09,2006-04-24,2,,,,NQH
56160,NSD,"MERRILL LYNCH",AMEX,0,2003-10-09,2004-11-30,2,,,,NSD
56161,PCG+A,"Pacific Gas & Electric Co. pf A",AMEX,1,1980-03-17,2021-08-03,2,2001-01-29,-4,NYSE Mkt,PCG+A
56162,PCG+B,"Pacific Gas & Electric Co. pf B",AMEX,1,1980-03-17,2021-08-03,2,2001-01-29,-4,NYSE Mkt,PCG+B
56163,PCG+D,"Pacific Gas & Electric Co. pf D",AMEX,1,1980-03-17,2021-08-03,2,2001-01-29,-4,NYSE Mkt,PCG+D
56164,PET+B,"PACIFIC ENTERP B",AMEX,0,2003-10-09,2011-12-09,2,,,,PET+B
56165,PET+D,"PACIFIC ENTERP D",AMEX,0,2003-10-09,2011-12-09,2,,,,PET+D
56166,PLG,"MS 8% SPARQS",AMEX,0,2003-10-09,2004-06-15,2,,,,PLG
56167,PSB+D,"PS BUSINESS PR D",AMEX,0,2003-10-09,2006-06-20,2,,,,PSB+D
56168,PSB+F,"PS BUSINESS PR F",AMEX,0,2003-10-09,2007-03-23,2,,,,PSB+F
56172,SCE+C,"Southern California Edison Co pf C",AMEX,0,1980-03-17,2020-09-25,2,2001-01-29,-4,NYSE Mkt,SCE+C
56173,SCE+D,"Southern California Edison Co pf D",AMEX,0,1980-03-17,2020-09-25,2,2001-01-29,-4,NYSE Mkt,SCE+D
56174,SCE+E,"Southern California Edison Co pf E",AMEX,0,1980-03-17,2020-09-25,2,2001-01-29,-4,NYSE Mkt,SCE+E
56176,SFM,"TIER S&P 2003-10",AMEX,0,2003-10-09,2008-06-23,2,,,,SFM
56177,SGM+,"SUMMIT SECURTIS",AMEX,0,2003-10-09,2004-01-30,2,,,,SGM+
56178,SQJ,"MERRILL LYNCH 8 STRIDES QCOM04",AMEX,0,2003-10-21,2004-04-26,2,,,,SQJ
56179,SCK,"M LYNCH 7 STRIDES CSCO",AMEX,0,2003-10-23,2004-10-28,2,,,,SCK
56180,NRO,"Neuberger Berman R/E Income Fund",AMEX,1,2003-10-29,2021-08-03,2,,,NYSE Mkt,NRO
56181,STH,"ML ACC/RET SEMI 04",AMEX,0,2003-10-30,2004-12-31,2,,,,STH
56182,ALR,"ML ACC/RET LNK C",AMEX,0,2003-11-03,2005-01-04,2,,,,ALR
56185,TSI,"MSDW SPARQS TXN 04",AMEX,0,2003-11-20,2004-11-30,2,,,,TSI
56187,DSA,"ML STRAT RET NTS 06",AMEX,0,2003-11-24,2003-12-01,2,,,,DSA
56188,DSI,"ML ST RET IND 15 06",AMEX,0,2003-11-24,2006-06-26,2,,,,DSI
56189,HSB,"STRUCT PROD TIERS 06",AMEX,0,2003-11-24,2006-05-24,2,,,,HSB
56194,SME,"MLY SEMI MITTS 07",AMEX,0,2003-11-24,2007-10-05,2,,,,SME
56196,EBZ,"CITIGROUP GLB MK ELKS 5 COS 04",AMEX,0,2003-12-04,2004-11-29,2,,,,EBZ
56198,NG,"Novagold Resources Inc",AMEX,1,2003-12-04,2021-08-03,2,,,NYSE Mkt,NG
56199,CVP,"Centerplate",AMEX,0,2003-12-05,2009-07-14,2,,,,CVP
56200,CGR,"CLAUDE RESOURCES INC",AMEX,0,2003-12-15,2013-11-01,2,,,,CGR
56201,TTE,"TARGETS TR XIX 8 PC TWX 06",AMEX,0,2003-12-18,2006-11-15,2,,,,TTE
56203,RMR,"RMR REAL ESTATE FD",AMEX,0,2003-12-19,2009-06-18,2,,,,RMR
56206,IPB,"Merrill Lynch Dep 6.0518%",AMEX,1,2004-01-20,2021-08-03,2,,,NYSE Mkt,IPB
56208,QAW,"ISHARES MSCI AUSTRALIA SHS OUT",AMEX,0,2002-01-02,2004-01-21,0,,,,QAW
56209,BES,"ISHARES MSCI BELGUIM SHS OUT",AMEX,0,2002-01-02,2004-01-21,0,,,,BES
56210,SXF,"ISHARES MSCI FRANCE SHS OUT",AMEX,0,2002-01-02,2004-01-21,0,,,,SXF
56211,SHK,"ISHARES MSCI HONG KONG SHS OUT",AMEX,0,2002-01-02,2004-01-21,0,,,,SHK
56212,SIT,"ISHARES MSCI ITALY SHS OUT",AMEX,0,2002-01-02,2004-01-21,0,,,,SIT
56213,QMX,"ISHARES MSCI MEXICO SHS OUT",AMEX,0,2002-01-02,2004-01-21,0,,,,QMX
56215,QSG,"ISHARES MSCI SINGAPORE SHS OUT",AMEX,0,2002-01-02,2004-01-21,0,,,,QSG
56216,QSN,"ISHARES MSCI SPAIN SHS OUT",AMEX,0,2002-01-02,2004-01-21,0,,,,QSN
56217,SWE,"ISHARES MSCI SWEDEN SHS OUT",AMEX,0,2002-01-02,2004-01-21,0,,,,SWE
56218,QSW,"ISHARES MSCI SWITZERLND SH OUT",AMEX,0,2002-01-02,2004-01-21,0,,,,QSW
56221,AID,"MSDW 7 PC SPARQS ALOG",AMEX,0,2004-01-27,2005-01-28,2,,,,AID
56222,VDC,"Vanguard Consumer Staples ETF - DNQ",AMEX,1,2004-01-30,2021-08-03,2,,,NYSE ARCA,VDC
56223,VFH,"Vanguard Financials ETF - DNQ",AMEX,1,2004-01-30,2021-08-03,2,,,NYSE ARCA,VFH
56224,VHT,"Vanguard Health Care ETF - DNQ",AMEX,1,2004-01-30,2021-08-03,2,,,NYSE ARCA,VHT
56225,VGT,"Vanguard Information Tech ETF - DNQ",AMEX,1,2004-01-30,2021-08-03,2,,,NYSE ARCA,VGT
56226,VAW,"Vanguard Materials ETF - DNQ",AMEX,1,2004-01-30,2021-08-03,2,,,NYSE ARCA,VAW
56227,VPU,"Vanguard Utilities ETF - DNQ",AMEX,1,2004-01-30,2021-08-03,2,,,NYSE ARCA,VPU
56228,VUG,"Vanguard Growth ETF - DNQ",AMEX,1,2004-01-30,2021-08-03,2,,,NYSE ARCA,VUG
56229,VTV,"Vanguard Value ETF - DNQ",AMEX,1,2004-01-30,2021-08-03,2,,,NYSE ARCA,VTV
56230,VB,"Vanguard Small-Cap ETF - DNQ",AMEX,1,2004-01-30,2021-08-03,2,,,NYSE ARCA,VB
56231,VBK,"Vanguard Small-Cap Growth ETF - DNQ",AMEX,1,2004-01-30,2021-08-03,2,,,NYSE ARCA,VBK
56232,VV,"Vanguard Large-Cap ETF - DNQ",AMEX,1,2004-01-30,2021-08-03,2,,,NYSE ARCA,VV
56233,VBR,"Vanguard Small-Cap Value ETF - DNQ",AMEX,1,2004-01-30,2021-08-03,2,,,NYSE ARCA,VBR
56234,VO,"Vanguard Mid-Cap ETF - DNQ",AMEX,1,2004-01-30,2021-08-03,2,,,NYSE ARCA,VO
56235,VCR,"Vanguard Consumer Discretion ETF - DNQ",AMEX,1,2004-01-30,2021-08-03,2,,,NYSE ARCA,VCR
56236,CLG,"CUMBERLAND RESOURCES LTD",AMEX,0,2004-02-03,2007-07-19,2,,,,CLG
56240,BRW,"BRISTOL WEST HLDGS INC",AMEX,0,2004-02-19,2007-08-27,2,,,,BRW
56241,GLS,"MSDW 7 SPARQS GLW 05",AMEX,0,2004-02-20,2005-03-01,2,,,,GLS
56242,RNO,"RIO NARCEA GOLD MINES LTD",AMEX,0,2004-02-25,2007-10-10,2,,,,RNO
56255,UTG,"Reaves Utility Income Fund",AMEX,1,2004-02-25,2021-08-03,2,,,NYSE Mkt,UTG
56256,SRS,"MSDW 10 PC SPARQS TLAB 05",AMEX,0,2004-03-05,2005-04-01,2,,,,SRS
56257,TCY,"TARGETS TR XX 7.5 CSCO 07",AMEX,0,2004-03-15,2007-02-15,2,,,,TCY
56259,BMA,"M LYNCH AM BIO MITTS 09",AMEX,0,2004-03-16,2005-10-27,2,,,,BMA
56260,EST,"M STRAT RET EURO 50 07",AMEX,0,2004-03-16,2007-06-11,2,,,,EST
56261,LXZ,"MSDW 8 PC SPARQS XLNX 04",AMEX,0,2004-03-16,2004-12-30,2,,,,LXZ
56262,SDY,"MSDW 8 PC SPARQS YHOO 04",AMEX,0,2004-03-16,2004-04-29,2,,,,SDY
56263,IEL,"M LYNCH 7 STRIDES INTC05",AMEX,0,2004-03-16,2005-02-22,2,,,,IEL
56264,GNS,"M LYNCH 7 STRIDES GENZ",AMEX,0,2004-03-16,2005-03-15,2,,,,GNS
56265,MLU,"M LYNCH 8 STRIDES MU 04",AMEX,0,2004-03-16,2004-11-15,2,,,,MLU
56266,DDD,"SCOLR PHARMA",AMEX,0,2004-03-16,2011-01-12,2,,,,DDD
56267,TWHR,"THE WASHTENAW GRP INC",AMEX,0,2004-03-16,2011-12-16,2,,,,TWHR
56269,DIG,"MORGAN STAN PLUS 15 GOLD COS06",AMEX,0,2004-03-16,2006-07-28,2,,,,DIG
56270,DTY,"M LYNCH STRIDES SEL10 07",AMEX,0,2004-03-16,2007-03-01,2,,,,DTY
56273,CDM,"CITIGROUP GLB 7 SEQUINS AMAT06",AMEX,0,2004-03-16,2006-01-30,2,,,,CDM
56274,OZN,"OREZONE RESOURCES",AMEX,0,2004-03-19,2009-03-06,2,,,,OZN
56275,ILB,"CITIGROUP GLB MK LASERS DJIA",AMEX,0,2004-03-24,2008-03-26,2,,,,ILB
56276,AOP,"MERRILL LYNCH 8 STRIDES AMAT",AMEX,0,2004-03-24,2005-04-04,2,,,,AOP
56278,MSP,"MS 6% SPARQS Wyeth",AMEX,0,2004-03-25,2005-02-15,2,,,,MSP
56279,EKN,"CitiGroup Newmont Mngs ELKS",AMEX,0,2004-03-26,2005-03-31,2,,,,EKN
56281,NTO,"NORTHERN ORION RESOURCES INC",AMEX,0,2004-04-08,2007-10-25,2,,,,NTO
56282,CJM,"CAPITAL AUTO REIT 6.75 INCM NT",AMEX,0,2004-04-19,2006-02-15,2,,,,CJM
56285,NSN,"MSDW 10 PC SPARQS NSM 05",AMEX,0,2004-04-26,2005-05-13,2,,,,NSN
56286,NEH,"MSDW 6.25 SPARQS NEM 05",AMEX,0,2004-04-26,2005-05-13,2,,,,NEH
56287,CID,"CITIGROUP GLB 7 SEQUINS HWP 09",AMEX,0,2004-04-28,2005-05-02,2,,,,CID
56290,RHR,"RMR HOSPITALITY & REAL EST FD",AMEX,0,2004-04-28,2009-09-04,2,,,,RHR
56292,ERH,"Wells Fargo Utilities and High Income Fd",AMEX,1,2004-04-28,2021-08-03,2,,,NYSE Mkt,ERH
56293,LCC,"LUMINA COPPER CP",AMEX,0,2004-05-10,2005-05-18,2,,,,LCC
56294,TSV,"WACHOVIA CP PINS/TEES SP500 09",AMEX,0,2004-05-11,2009-08-18,2,,,,TSV
56295,GDX,"GOLDMAN SACHS LNK BSKT 30 04",AMEX,0,2004-05-11,2004-08-02,2,,,,GDX
56297,STY,"ML 7% STRIDES",AMEX,0,2004-05-12,2005-05-25,2,,,,STY
56298,DSJ,"ML SEL TEN IDX",AMEX,0,2004-05-12,2006-07-31,2,,,,DSJ
56300,DSE,"MERRILL LYNCH STRAT RET IDX 07 C59021J61",AMEX,0,2004-05-12,2007-05-03,2,,,,DSE
56301,DSZ,"MERRILL STRAT RET SEL 10 07 C59021J497 A",AMEX,0,2004-05-12,2007-06-28,2,,,,DSZ
56302,TED+B,"TOLEDO ED CO 4 1/4 PR",AMEX,0,2004-05-12,2006-12-22,2,,,,TED+B
56305,MST+,"MBNK CAP TR I 9.625 PR 2029",AMEX,0,2004-05-12,2005-01-04,2,,,,MST+
56306,BYL+,"BAYLAKE CAP TR I 10 PC PR",AMEX,0,2004-05-12,2006-05-25,2,,,,BYL+
56307,SDO+H,"SAN DIEGO GAS & EL PR",AMEX,0,2004-05-12,2013-10-14,2,,,,SDO+H
56308,MBH+,"MBHI CAP TR I CM PR",AMEX,0,2004-05-12,2005-06-24,2,,,,MBH+
56310,PCG+H,"Pacific Gas & Electric Co. 4.50 pf",AMEX,1,2004-05-18,2021-08-03,2,,,NYSE Mkt,PCG+H
56311,PCG+C,"Pacific Gas & Electric Co. 5 1st pf",AMEX,1,2004-05-18,2021-08-03,2,,,NYSE Mkt,PCG+C
56312,PCG+E,"Pacific Gas & Electric Co. 5 pf A",AMEX,1,2004-05-18,2021-08-03,2,,,NYSE Mkt,PCG+E
56313,PCG+Y,"PACIFIC GAS & EL 6.57 RED PR",AMEX,0,2004-05-18,2005-05-31,2,,,,PCG+Y
56314,SBN+A,"SOUTHERN CAP TR I 8.25 PR",AMEX,0,2004-05-18,2005-04-28,2,,,,SBN+A
56315,SDO+C,"SAN DIEGO GAS & EL 4.40 PR",AMEX,0,2004-05-18,2013-10-14,2,,,,SDO+C
56316,WLB+,"WESTMORELAND COAL CO DEP PR",AMEX,0,2004-05-18,2011-04-29,2,,,,WLB+
56317,PET+A,"PACIFIC ENTER 4.36 PR",AMEX,0,2004-05-18,2011-12-09,2,,,,PET+A
56318,PET+C,"PACIFIC ENTER 4.50 PR",AMEX,0,2004-05-18,2011-12-09,2,,,,PET+C
56319,NDD,"NEUBERGER BERMAN DIV ADVANT",AMEX,0,2004-05-18,2010-02-19,2,,,,NDD
56320,SRB,"TIERS PRINCIPAL PROTECTED TR SP 01",AMEX,0,2004-05-18,2006-08-23,2,,,,SRB
56321,PNBU,"PANAMERICAN BANCORP UTS",AMEX,0,2004-05-18,2004-06-10,2,,,,PNBU
56322,EBT+A,"EBH CAP TR I 9.40 CM PR 2029",AMEX,0,2004-05-18,2004-12-14,2,,,,EBT+A
56323,JNP,"MS SPARQS JNIPER",AMEX,0,2004-05-24,2004-11-30,2,,,,JNP
56324,JTM,"MSDW 10 SPARQS JBLU 05",AMEX,0,2004-05-25,2005-06-15,2,,,,JTM
56325,TTA,"TARGETS TR XXI 8 PC ALOCA 07",AMEX,0,2004-05-26,2007-05-15,2,,,,TTA
56326,GLU,"The Gabelli Global Utility &Income Trust",AMEX,1,2004-05-26,2021-08-03,2,,,NYSE Mkt,GLU
56327,BQY,"Blackrock Divide",AMEX,0,2004-05-26,2014-12-05,2,,,,BQY
56330,AMW,"AMER WATER STAR INC",AMEX,0,2004-06-22,2006-03-03,2,,,,AMW
56331,AYS,"MSDW 10 SPARQS EX AV 05",AMEX,0,2004-06-23,2005-07-15,2,,,,AYS
56332,MYA,"MSDW 8 SPARQS EX YHOO 05",AMEX,0,2004-06-24,2005-07-15,2,,,,MYA
56334,ANJ,"MERRILL LYNCH ACC/RET DJIA",AMEX,0,2004-06-24,2006-01-30,2,,,,ANJ
56335,FEN,"First Trust Energy Income & Growth Fund",AMEX,1,2004-06-25,2021-08-03,2,,,NYSE Mkt,FEN
56336,EKY,"CITIGROUP GLB MKT ELKS YHOO",AMEX,0,2004-06-25,2005-06-30,2,,,,EKY
56337,SSM,"MERRILL LYNCH 8 STRIDES SNY 05",AMEX,0,2004-06-29,2005-07-05,2,,,,SSM
56340,AUYW,"YAMANA GOLD INC WS",AMEX,0,2004-07-14,2004-08-03,2,,,,AUYW
56341,ILY,"CitiGrp NIKKEI",AMEX,0,2004-07-15,2008-06-18,2,,,,ILY
56342,PLM,"MS Plus SP 500",AMEX,0,2004-07-19,2006-01-30,2,,,,PLM
56345,ECC,"MSDW 6 PC SPARQS EX EMC 05",AMEX,0,2004-07-27,2005-06-08,2,,,,ECC
